OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,TotalUseTypeNumber,BuildingAge,Building(s)_Proportion,Parking_Proportion,LargestPropertyUse_Proportion,SecondLargestPropertyUse_Proportion,ThirdLargestPropertyUse_Proportion,GFAPerBuilding,GFAPerFloor,ElectricityUseCategory_PrimaryPropertyType,SteamUseCategory_PrimaryPropertyType,NaturalGasUseCategory_PrimaryPropertyType,ElectricityUseCategory_BuildingType,SteamUseCategory_BuildingType,NaturalGasUseCategory_BuildingType,ElectricityUseCategory_AgeGroup,SteamUseCategory_AgeGroup,NaturalGasUseCategory_AgeGroup,DistanceToCenter,SiteEnergyUse(kBtu)_log
27928,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,Commercial,Missing,Missing,73.0,1,58,1.0,0.0,1.2317875667724705,0.0,0.0,25834.0,8611.333,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.8280763318620579,14.546093506244409
27947,NonResidential,Worship Facility,98102.0,3,EAST,Recreation,Missing,Missing,38.0,1,87,1.0,0.0,1.3852785145888593,0.0,0.0,37700.0,37700.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.974171925050509,15.063039423840625
27982,NonResidential,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,Commercial,Warehouse,Parking,77.0,3,34,1.0,0.0,0.5677193261917088,0.31261200270797657,0.0,25111.0,8370.333,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,10.3412798368699,13.768789623336989
28019,NonResidential,Worship Facility,98199.0,7,MAGNOLIA / QUEEN ANNE,Recreation,Missing,Missing,10.0,1,63,1.0,0.0,1.0,0.0,0.0,31805.0,15902.5,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,6.82294434072094,14.311223356102628
28020,NonResidential,K-12 School,98199.0,7,MAGNOLIA / QUEEN ANNE,Education,Missing,Missing,95.0,1,63,1.0,0.0,1.0,0.0,0.0,20811.0,20811.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,6.82294434072094,14.052438269725016
28025,Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,1.0,2,49,1.0,0.0,0.5732160667331581,0.330310998277269,0.0,22058.0,11029.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,1.5564520178311692,14.502305480586193
28029,NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,,2,46,1.0,0.0,1.8982961992136305,0.12625600698995196,0.0,22890.0,22890.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.8806241215153126,16.118674283518207
28030,NonResidential,Other,98112.0,2,GREATER DUWAMISH,Other,Missing,Missing,,1,109,1.0,0.0,1.0,0.0,0.0,36000.0,7200.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,4.992533065919926,13.921036334965692
28033,NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,Warehouse,Parking,Missing,1.0,2,45,1.0,0.0,1.0,0.0,0.0,28320.0,28320.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.9801464101499535,15.259223819827787
28053,NonResidential,Worship Facility,98115.0,4,NORTHEAST,Recreation,Missing,Missing,78.0,1,61,1.0,0.0,1.0,0.0,0.0,29079.0,29079.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,8.601337144504832,13.666598269194285
28066,NonResidential,Small- and Mid-Sized Office,98112.0,3,EAST,Commercial,Parking,Missing,82.0,2,34,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,28848.0,9616.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,4.973204584345439,13.49656964569227
28081,NonResidential,Small- and Mid-Sized Office,98107.0,6,Ballard,Commercial,Warehouse,Missing,7.0,2,28,1.0,0.0,0.6622839055271488,0.399318237156075,0.0,20535.0,10267.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,5.933980867110222,14.422993635371656
28086,NonResidential,Laboratory,98119.0,7,MAGNOLIA / QUEEN ANNE,Other,Other,Missing,,2,31,1.0,0.0,0.6862754212667054,0.3137245787332946,0.0,43025.0,21512.5,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.571444575662857,16.055486893295566
28476,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,65.0,1,51,1.0,0.0,1.0,0.0,0.0,30800.0,30800.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,6.527169878424538,13.093906288054205
29214,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Retail,Warehouse,73.0,3,94,1.0,0.0,0.7291711229946524,0.1525668449197861,0.11959893048128342,37400.0,37400.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.398671675690346,13.736676947163426
29550,NonResidential,Large Office,98104.0,2,DOWNTOWN,Commercial,Missing,Missing,88.0,1,16,1.0,0.0,1.0,0.0,0.0,268130.0,24375.455,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.111359761211413,16.5253160842481
29551,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,Commercial,Commercial,Missing,79.0,2,16,1.0,0.0,0.9008502308186759,0.09914976918132413,0.0,68452.0,6222.909,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.0590134871667445,15.145863800803957
29552,NonResidential,Large Office,98104.0,2,DOWNTOWN,Commercial,Missing,Missing,88.0,1,16,1.0,0.0,1.0306788440068086,0.0,0.0,273185.0,24835.0,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.1372567550676702,16.50398044305732
29612,NonResidential,K-12 School,98105.0,4,NORTHEAST,Education,Missing,Missing,97.0,1,92,1.0,0.0,1.0,0.0,0.0,97500.0,32500.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,7.765433138602305,15.13378327223441
29788,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Missing,Missing,75.0,1,34,1.0,0.0,1.0,0.0,0.0,54015.0,10803.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,2.9721911871391447,14.920768217165278
32429,NonResidential,Restaurant,98101.0,7,DOWNTOWN,Food Service,Other,Retail,,4,31,1.0,0.0,0.6322380952380953,0.3645238095238095,0.18269047619047618,42000.0,3230.769,Medium_elec,Medium_steam,High_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,Medium_steam,Medium_gas,0.611405604450548,15.869437477421373
33289,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Retail,Missing,67.0,2,34,1.0,0.0,0.8594581498901429,0.14054185010985706,0.0,0.0,4987.542,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.8850898939622707,15.941613988737215
33408,Nonresidential COS,Other,98125.0,5,NORTH,Other,Other,Missing,,2,51,1.0,0.0,0.6195084423209297,0.19099485767502125,0.0,24697.0,24697.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,12.892499747239768,14.074551421432023
33527,NonResidential,University,98144.0,3,CENTRAL,Education,Missing,Missing,,1,3,1.0,0.0,1.178916962483469,0.0,0.0,28734.0,57468.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.507559874029233,15.080762781444774
33548,NonResidential,University,98122.0,3,EAST,Education,Missing,Missing,,1,10,1.0,0.0,1.0035714285714286,0.0,0.0,84000.0,16800.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.5319846516137208,16.315644432861042
34348,NonResidential,Retail Store,98101.0,7,DOWNTOWN,Retail,Missing,Missing,89.0,1,25,1.0,0.0,1.0,0.0,0.0,103000.0,34333.333,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,0.5767073950337366,15.46697725645272
34891,NonResidential,Supermarket / Grocery Store,98116.0,1,SOUTHWEST,Retail,Missing,Missing,61.0,1,8,1.0,0.0,1.0,0.0,0.0,37864.0,37864.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,6.382324750275717,15.898159076791353
34908,NonResidential,Supermarket / Grocery Store,98122.0,3,EAST,Retail,Missing,Missing,84.0,1,66,1.0,0.0,1.0,0.0,0.0,66497.0,33248.5,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,2.002899262687995,16.044472253686916
35391,NonResidential,Retail Store,98109.0,7,MAGNOLIA / QUEEN ANNE,Retail,Missing,Missing,,1,10,1.0,0.0,1.1299029697147898,0.0,0.0,34010.0,8502.5,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,2.3533819754081557,15.08544391092974
35392,NonResidential,Supermarket / Grocery Store,98109.0,7,MAGNOLIA / QUEEN ANNE,Retail,Missing,Missing,79.0,1,10,1.0,0.0,1.0,0.0,0.0,45980.0,11495.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.3533819754081557,15.932399125358792
36034,NonResidential,Retail Store,98122.0,3,EAST,Retail,Missing,Missing,88.0,1,20,1.0,0.0,0.989069365804604,0.0,0.0,0.0,15247.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.1628377255455797,15.48570823602365
36587,NonResidential,Other,98122.0,3,CENTRAL,Recreation,Other,Missing,,2,25,1.0,0.0,1.0,0.0,0.0,45000.0,45000.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.53793981968314,15.069843151096975
37008,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Parking,Other,Missing,,2,17,1.0,0.0,1.2972897649970931,1.0,0.0,333698.0,55616.333,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.1970683076696083,16.43510870844114
37248,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,55.0,1,112,1.0,0.0,1.0,0.0,0.0,72859.0,18214.75,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,6.267328913414576,14.219947721251481
40028,NonResidential,Warehouse,98115.0,4,NORTHEAST,Warehouse,Commercial,Missing,69.0,2,76,1.0,0.0,0.9095074485669435,0.16599960496085994,0.0,384772.0,0.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,10.157997210264407,16.537250821073155
40031,NonResidential,Medical Office,98115.0,4,NORTHEAST,Commercial,Missing,Missing,32.0,1,56,1.0,0.0,0.9261399280219236,0.0,0.0,30287.0,0.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.959467222624891,14.600833921577939
40034,NonResidential,Small- and Mid-Sized Office,98115.0,4,NORTHEAST,Commercial,Commercial,Missing,32.0,1,56,1.0,0.0,1.4520541698964935,1.4520541698964935,0.0,21931.0,0.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.942945331119715,15.18851962153132
40067,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Parking,Missing,84.0,2,31,1.0,0.0,1.268405789171295,0.25121063719186887,0.0,73102.0,12183.667,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.5399178585488185,15.275807769641377
41928,NonResidential,Supermarket / Grocery Store,98115.0,5,NORTH,Retail,Parking,Missing,74.0,2,5,1.0,0.0,1.008579766536965,0.0,0.0,51400.0,51400.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,12.593046016969804,16.275352359224033
42069,NonResidential,Small- and Mid-Sized Office,98103.0,4,LAKE UNION,Commercial,Missing,Missing,64.0,1,23,1.0,0.0,1.0,0.0,0.0,26263.0,26263.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,4.625821181715309,14.306951736483782
45287,Nonresidential COS,Other,98122.0,3,CENTRAL,Recreation,Recreation,Other,,3,48,1.0,0.0,0.5484579439252336,0.42070093457943925,0.0,0.0,21400.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,2.2257429427147497,15.458540004023426
45927,NonResidential,Laboratory,98104.0,3,EAST,Other,Missing,Missing,,1,16,1.0,0.0,1.0220786516853932,0.0,0.0,178000.0,22250.0,High_elec,High_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,High_elec,Medium_steam,Zero_gas,0.7073354702768413,17.78893260526822
48287,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,Commercial,Other,Missing,,2,11,1.0,0.0,0.5469884124644635,0.44849127697231694,0.0,162157.0,40539.25,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,3.7082734047996464,17.519617015587126
49687,NonResidential,Supermarket / Grocery Store,98119.0,7,MAGNOLIA / QUEEN ANNE,Retail,Parking,Missing,23.0,2,13,1.0,0.0,1.0,0.8824308027178869,0.0,33997.0,8499.25,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.7414718015192796,16.00456148854234
49695,NonResidential,Large Office,98109.0,7,LAKE UNION,Commercial,Parking,Other,97.0,3,4,1.0,0.0,0.7608634121229505,0.34656350501402866,0.01363352285139517,526423.0,47856.636,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.6063389140604387,16.675637575639442
49699,NonResidential,Warehouse,98178.0,2,SOUTHEAST,Warehouse,Missing,Missing,99.0,1,28,1.0,0.0,6.426849015317287,0.0,0.0,45700.0,22850.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,11.33499233688367,14.250013135032397
49705,Nonresidential COS,Other,98115.0,4,NORTHEAST,Recreation,Missing,Missing,,1,87,1.0,0.0,1.12395275182758,0.0,0.0,62753.75,0.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,9.890993362581947,16.73167681437641
49709,NonResidential,Other,98013.0,5,NORTHWEST,Other,Missing,Missing,,1,4,1.0,0.0,1.0,0.0,0.0,53575.0,26787.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,11.864321315100423,17.27508907415719
49712,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,63.0,1,4,1.0,0.0,1.0,0.0,0.0,157345.0,26224.167,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.8175655517108145,16.268629712986197
49718,Nonresidential COS,Other,98108.0,1,GREATER DUWAMISH,Other,Missing,Missing,,1,4,1.0,0.0,1.0106753780863071,0.0,0.0,68569.0,68569.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,8.199817152459316,15.51577004601991
49725,NonResidential,Other,98101.0,3,EAST,Other,Other,Missing,,2,4,1.0,0.0,0.6,0.4,0.0,267470.0,38210.0,Medium_elec,Medium_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,High_elec,High_steam,Zero_gas,0.5822208997576273,17.56698983484145
49732,NonResidential,Hospital,98145.0,4,NORTHEAST,Other,Missing,Missing,58.0,1,3,1.0,0.0,0.7318181818181818,0.0,0.0,330000.0,41250.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,7.181737314959407,17.871883382738115
49737,NonResidential,Retail Store,98109.0,7,MAGNOLIA / QUEEN ANNE,Retail,Lodging,Parking,67.0,3,98,1.0,0.0,0.5609600292024092,0.40057492243110054,0.038465048366490236,43832.0,14610.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,2.7761716451549687,15.173031403424385
49738,NonResidential,Other,98116.0,1,SOUTHWEST,Retail,Missing,Missing,,1,29,1.0,0.0,1.0,0.0,0.0,146363.0,24393.833,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,6.5076332494366085,16.277707619335818
49775,NonResidential,Supermarket / Grocery Store,98116.0,1,SOUTHWEST,Retail,Missing,Missing,78.0,1,5,1.0,0.0,1.0,0.0,0.0,67263.0,67263.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,4.978877720133667,16.50318715279283
49776,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Parking,Other,88.0,5,28,0.578277593578961,0.421722406421039,0.5461752229684314,0.421722406421039,0.10795399987573641,354086.0,27237.385,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.073498917699374,16.415154795922692
49778,NonResidential,Worship Facility,98105.0,4,NORTHEAST,Recreation,Missing,Missing,37.0,1,8,1.0,0.0,1.0,0.0,0.0,70292.0,35146.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,8.54584528598643,14.475004065606818
49780,NonResidential,Other,98121.0,7,DOWNTOWN,Commercial,Parking,Missing,100.0,2,41,0.6126997430496587,0.3873002569503413,0.6616746986623143,0.3385568874822175,0.0,90679.0,12954.143,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.0781778501511232,17.545547334369825
49783,NonResidential,Laboratory,98109.0,7,LAKE UNION,Other,Parking,Other,,3,3,0.6642726102870806,0.3357273897129194,0.508826794585251,0.4100255896063205,0.0008657473254591553,0.0,42448.875,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.0458593814965504,17.545926910993412
49858,NonResidential,K-12 School,98122.0,3,EAST,Education,Missing,Missing,22.0,1,2,1.0,0.0,1.0620458356623812,0.0,0.0,35780.0,17890.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,0.9505842080994298,14.884441686905468
49793,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,100.0,2,3,0.7314226972901458,0.26857730270985425,0.7950904712500357,0.26857730270985425,0.0,105061.0,35020.333,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,4.585244600627239,14.125340024978
49797,NonResidential,Small- and Mid-Sized Office,98144.0,3,DOWNTOWN,Commercial,Missing,Missing,67.0,1,3,0.7607960167246497,0.23920398327535028,0.7500558552232613,0.0,0.0,62662.0,20887.333,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.8105971797142697,14.732653726411115
49802,NonResidential,Hotel,98107.0,6,BALLARD,Lodging,Parking,Other,62.0,3,3,0.6321315785255126,0.36786842147448745,0.9657588047642711,0.41786761994838173,0.0,62381.0,15595.25,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,7.678698611086072,15.067477924337906
49850,NonResidential,K-12 School,98125.0,5,NORTHWEST,Education,Missing,Missing,82.0,1,2,1.0,0.0,1.2979049565661727,0.0,0.0,48925.0,24462.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,13.928593864790967,14.323565421717525
49862,Nonresidential COS,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,54,1.0,0.0,0.8655172413793103,0.0,0.0,0.0,29000.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,2.2323701988133497,14.70307871785888
49865,NonResidential,Other,98105.0,4,NORTHEAST,Other,Commercial,Missing,,2,3,0.21563150561429392,0.7843684943857061,1.0457700188509138,0.06527005983116138,0.0,305025.0,50837.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,6.730087149857371,17.072053697779566
49867,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,Commercial,Parking,Missing,,2,2,0.5604409764049455,0.43955902359505444,0.5733442408769186,0.39983938342412967,0.0,333714.0,47673.429,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.95381771684027,15.337535703771792
49872,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Other,Parking,Missing,,2,2,1.0,0.0,0.4302660209166842,0.0,0.0,56988.0,28494.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.5438495977718794,13.207023179106852
49909,Campus,University,98108.0,2,GREATER DUWAMISH,Education,Missing,Missing,,1,9,1.0,0.0,1.0,0.0,0.0,37464.0,74928.0,High_elec,Zero_Steam,High_gas,High_elec,Zero_steam,High_gas,High_elec,Zero_steam,High_gas,7.172029723443313,15.661650331026092
49911,NonResidential,Other,98146.0,1,DELRIDGE,Education,Parking,Missing,,2,6,1.0,0.0,1.0,0.35689053937774556,0.0,44162.0,22081.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,10.311917701468442,14.25149573753823
49918,Nonresidential COS,Other,98118.0,2,SOUTHEAST,Recreation,Recreation,Commercial,,7,3,1.0,0.0,0.6575732217573221,0.23596466759646675,0.039237563923756394,53775.0,53775.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,High_elec,Zero_steam,High_gas,10.16272734064032,16.308370413665155
49924,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,Commercial,Other,Other,,3,104,1.0,0.0,0.5811169392162913,0.17741437827830916,0.154273372415921,0.0,32410.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.196026525669052,14.637181881396621
49925,NonResidential,University,98122.0,3,EAST,Education,Missing,Missing,,1,23,1.0,0.0,1.0,0.0,0.0,99765.0,49882.5,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.4673905312610123,14.973964809309866
49926,NonResidential,University,98122.0,3,EAST,Education,Missing,Missing,,1,91,1.0,0.0,1.1028068365133874,0.0,0.0,428347.0,142782.333,High_elec,High_steam,High_gas,Medium_elec,Medium_steam,Low_gas,Low_elec,Extreme_high_steam,Low_gas,1.4711360355609173,17.427027777474745
49940,NonResidential,Hospital,98101.0,3,EAST,Other,Missing,Missing,74.0,1,96,1.0,0.0,2.697534622635967,0.0,0.0,374466.0,46808.25,High_elec,Extreme_high_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Low_elec,Extreme_high_steam,Zero_gas,0.5219805646444639,18.91504757178154
49946,NonResidential,Supermarket / Grocery Store,98107.0,6,BALLARD,Retail,Missing,Missing,44.0,1,6,1.0,0.0,1.0,0.0,0.0,41198.0,5149.75,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,8.24445078271975,15.865530819820924
49958,Nonresidential COS,Other,98124.0,2,GREATER DUWAMISH,Other,Other,Other,,4,2,1.0,0.0,0.9995236507407231,0.0,0.0,20993.0,20993.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,High_elec,Zero_steam,High_gas,1.3853981246033227,13.736265828696265
49966,NonResidential,Other,98108.0,2,SOUTHEAST,Education,Missing,Missing,,1,7,1.0,0.0,1.0,0.0,0.0,40265.0,0.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,5.629104432780976,14.585235025480575
49967,Campus,University,98105.0,4,NORTHEAST,Education,Missing,Missing,,1,116,1.0,0.0,1.0,0.0,0.0,83965.369,0.0,High_elec,High_steam,Zero_gas,High_elec,High_steam,Zero_gas,Medium_elec,Extreme_high_steam,Zero_gas,5.818066846429722,20.588503644913235
